ID	Label	Integrity	Coverage	NumIntrons	A	B	Γ	E
mRNA16974	XM_015330131.1	0.103	0.010	11	0.000	0.010	1.000	1.000
mRNA16975	XM_015330098.1	0.710	0.913	22	0.727	0.913	0.000	0.000
mRNA16976	XM_015330164.1	0.957	1.000	9	1.000	1.000	0.150	1.000
mRNA16977	XM_015330099.1	0.840	0.999	11	0.818	0.999	0.000	1.000
mRNA16978	XM_015330100.1	0.043	0.000	1	0.000	0.000	0.000	0.850
mRNA16979	XM_015330165.1	0.086	0.000	1	0.000	0.000	1.000	0.730
mRNA16980	XM_015330173.1	0.645	0.617	5	0.600	0.617	1.000	1.000
mRNA16981	XM_015330171.1	0.632	0.574	5	0.600	0.574	1.000	1.000
mRNA16982	XM_015330172.1	0.644	0.615	5	0.600	0.615	1.000	1.000
mRNA16983	XM_015330174.1	0.645	0.638	5	0.600	0.638	0.875	1.000
mRNA16984	XM_015330167.1	0.607	0.491	5	0.600	0.491	1.000	1.000
mRNA16985	XM_015330175.1	0.549	0.498	6	0.500	0.498	1.000	1.000
mRNA16986	XM_015330168.1	0.796	0.791	5	0.800	0.791	0.565	1.000
mRNA16987	XM_015330170.1	0.676	0.778	5	0.600	0.778	0.650	1.000
mRNA16988	XM_015330169.1	0.647	0.624	5	0.600	0.624	1.000	1.000
mRNA16989	XM_015330176.1	0.098	0.033	2	0.000	0.033	0.760	1.000
mRNA16990	XM_015330156.1	0.690	0.000	1	1.000	0.000	0.795	1.000
mRNA16991	XM_015330154.1	0.794	0.826	11	0.818	0.826	0.105	1.000
mRNA16992	XM_015330155.1	0.850	0.831	11	0.909	0.831	0.105	1.000
mRNA16993	XM_015330184.1	0.825	1.000	4	0.750	1.000	0.900	0.600
mRNA16994	XM_015330183.1	0.973	1.000	4	1.000	1.000	0.870	0.600
mRNA16995	XM_015330180.1	0.986	1.000	9	1.000	1.000	0.720	1.000
mRNA16996	XM_015330182.1	0.885	0.838	9	0.889	0.838	1.000	1.000
mRNA16997	XM_015330145.1	0.742	0.823	7	0.714	0.823	0.330	1.000
mRNA16998	XM_015330143.1	0.783	0.848	7	0.714	0.848	1.000	1.000
mRNA16999	XM_015330144.1	0.783	0.848	7	0.714	0.848	1.000	1.000
mRNA17000	XM_015330142.1	0.785	0.856	7	0.714	0.856	1.000	1.000
mRNA17001	XM_015330146.1	0.241	0.472	1	0.000	0.472	1.000	1.000
mRNA17002	XM_015330147.1	0.619	0.730	2	0.500	0.730	1.000	1.000
mRNA17003	XM_015330101.1	0.452	0.674	3	0.333	0.674	0.000	1.000
mRNA17004	XM_015330140.1	0.883	0.915	10	0.900	0.915	1.000	0.370
mRNA17005	XM_015330141.1	0.911	0.904	10	0.900	0.904	1.000	1.000
mRNA17006	XM_015330137.1	0.942	0.912	10	1.000	0.912	1.000	0.370
mRNA17007	XM_015330138.1	0.909	1.000	10	0.900	1.000	1.000	0.370
mRNA17008	XM_015330151.1	0.430	0.087	5	0.600	0.087	0.350	0.530
mRNA17009	XM_015330150.1	0.889	0.779	0	1.000	0.779	0.100	1.000
mRNA17010	XM_015330149.1	0.950	1.000	12	0.917	1.000	1.000	1.000
mRNA17011	XM_015330148.1	1.000	1.000	12	1.000	1.000	1.000	1.000
mRNA17012	XM_015330127.1	0.994	0.979	3	1.000	0.979	1.000	1.000
mRNA17013	XM_015330125.1	0.988	0.959	3	1.000	0.959	1.000	1.000
mRNA17014	XM_015330124.1	0.787	0.957	3	0.667	0.957	1.000	1.000
mRNA17015	XM_015330126.1	0.757	0.857	3	0.667	0.857	1.000	1.000
mRNA17016	XM_015330106.1	0.326	0.233	23	0.261	0.233	1.000	1.000
mRNA17017	XM_015330112.1	0.362	0.236	22	0.318	0.236	1.000	1.000
mRNA17018	XM_015330109.1	0.300	0.233	23	0.217	0.233	1.000	1.000
mRNA17019	XM_015330110.1	0.326	0.232	23	0.261	0.232	1.000	1.000
mRNA17020	XM_015330107.1	0.327	0.233	23	0.261	0.233	1.000	1.000
mRNA17021	XM_015330117.1	0.343	0.263	22	0.273	0.263	1.000	1.000
mRNA17022	XM_015330118.1	0.342	0.262	22	0.273	0.262	1.000	1.000
mRNA17023	XM_015330115.1	0.342	0.260	22	0.273	0.260	1.000	1.000
mRNA17024	XM_015330120.1	0.352	0.267	21	0.286	0.267	1.000	1.000
mRNA17025	XM_015330111.1	0.334	0.234	22	0.273	0.234	1.000	1.000
mRNA17026	XM_015330121.1	0.351	0.264	21	0.286	0.264	1.000	1.000
mRNA17027	XM_015330122.1	0.350	0.263	21	0.286	0.263	1.000	1.000
mRNA17028	XM_015330116.1	0.350	0.261	21	0.286	0.261	1.000	1.000
mRNA17029	XM_015330123.1	0.361	0.268	20	0.300	0.268	1.000	1.000
mRNA17030	XM_015330114.1	0.343	0.274	19	0.316	0.274	0.435	1.000
mRNA17031	XM_015330113.1	0.343	0.274	19	0.316	0.274	0.430	1.000
mRNA17032	XM_015330190.1	0.857	0.525	1	1.000	0.525	1.000	1.000
mRNA17033	XM_015330153.1	0.852	0.505	1	1.000	0.505	1.000	1.000
mRNA17034	XM_015330265.1	0.787	0.592	14	0.929	0.592	0.045	1.000
mRNA17035	XM_015330269.1	0.866	0.819	15	0.867	0.819	1.000	1.000
mRNA17036	XM_015330268.1	0.918	0.860	15	0.933	0.860	1.000	1.000
mRNA17037	XM_015330267.1	0.910	0.844	14	0.929	0.844	1.000	1.000
mRNA17038	XM_015330273.1	0.974	1.000	3	1.000	1.000	0.725	0.750
mRNA17039	XM_015330271.1	0.727	0.800	3	0.667	0.800	0.745	1.000
mRNA17040	XM_015330272.1	0.943	0.857	2	1.000	0.857	0.725	1.000
mRNA17041	XM_015330270.1	0.945	1.000	11	0.909	1.000	1.000	1.000
mRNA17042	XM_015330321.1	0.821	0.902	8	0.750	0.902	1.000	1.000
mRNA17043	XM_015330322.1	0.790	0.801	12	0.750	0.801	1.000	1.000
mRNA17044	XM_015330251.1	0.765	0.923	3	0.667	0.923	0.765	0.990
mRNA17045	XM_015330250.1	0.799	0.998	3	0.667	0.998	1.000	0.990
mRNA17046	XM_015330249.1	0.999	0.999	3	1.000	0.999	1.000	0.990
mRNA17047	XM_015330252.1	0.699	1.000	2	0.500	1.000	1.000	0.990
mRNA17048	XM_015330254.1	0.699	0.999	2	0.500	0.999	1.000	0.990
mRNA17049	XM_015330255.1	0.083	0.042	7	0.000	0.042	0.410	1.000
mRNA17050	XM_015330256.1	0.984	0.984	6	1.000	0.984	0.780	1.000
mRNA17051	XM_015330258.1	0.879	0.984	6	0.833	0.984	0.685	1.000
mRNA17052	XM_015330257.1	0.962	0.872	5	1.000	0.872	1.000	1.000
mRNA17053	XM_015330259.1	0.946	0.819	2	1.000	0.819	1.000	1.000
mRNA17054	XM_015330263.1	0.900	1.000	6	0.833	1.000	1.000	1.000
mRNA17055	XM_015330262.1	0.900	1.000	6	0.833	1.000	1.000	1.000
mRNA17056	XM_015330264.1	0.909	0.729	1	1.000	0.729	0.805	1.000
mRNA17057	XM_015330260.1	0.976	0.920	11	1.000	0.920	1.000	1.000
mRNA17058	XM_015330261.1	0.978	0.927	12	1.000	0.927	1.000	1.000
mRNA17059	XM_015330310.1	0.909	0.965	22	0.909	0.965	0.480	1.000
mRNA17060	XM_015330313.1	0.904	0.986	25	0.880	0.986	0.730	0.880
mRNA17061	XM_015330311.1	0.879	0.988	28	0.857	0.988	0.725	0.650
mRNA17062	XM_015330312.1	0.901	0.988	28	0.893	0.988	0.725	0.650
mRNA17063	XM_015330314.1	0.076	0.000	3	0.000	0.000	1.000	0.510
mRNA17064	XM_015330315.1	0.956	1.000	1	1.000	1.000	0.530	0.590
mRNA17065	XM_015330285.1	0.931	1.000	10	0.900	1.000	0.820	1.000
mRNA17066	XM_015330286.1	0.871	1.000	10	0.800	1.000	0.820	1.000
mRNA17067	XM_015330287.1	0.853	1.000	9	0.778	1.000	0.735	1.000
mRNA17068	XM_015330288.1	0.788	0.830	9	0.778	0.830	0.445	1.000
mRNA17069	XM_015330290.1	0.307	0.322	7	0.286	0.322	0.505	0.270
mRNA17070	XM_015330291.1	0.756	0.260	1	1.000	0.260	1.000	0.570
mRNA17071	XM_015330293.1	0.766	1.000	7	0.714	1.000	0.065	0.680
mRNA17072	XM_015330292.1	0.753	0.956	7	0.714	0.956	0.065	0.680
mRNA17073	XM_015330284.1	0.968	0.986	3	1.000	0.986	1.000	0.440
mRNA17074	XM_015330275.1	0.929	0.967	26	0.923	0.967	1.000	0.710
mRNA17075	XM_015330276.1	0.925	0.967	24	0.917	0.967	1.000	0.710
mRNA17076	XM_015330281.1	0.932	1.000	21	0.905	1.000	1.000	0.790
mRNA17077	XM_015330274.1	0.937	0.999	25	0.920	0.999	1.000	0.710
mRNA17078	XM_015330278.1	0.935	1.000	24	0.917	1.000	1.000	0.710
mRNA17079	XM_015330277.1	0.985	1.000	25	1.000	1.000	1.000	0.710
mRNA17080	XM_015330279.1	0.937	1.000	25	0.920	1.000	1.000	0.710
mRNA17081	XM_015330283.1	0.722	0.957	6	0.667	0.957	0.535	0.170
mRNA17082	XM_015330282.1	0.704	0.437	7	0.857	0.437	1.000	0.170
mRNA17083	XM_015330296.1	0.965	1.000	17	1.000	1.000	0.300	1.000
mRNA17084	XM_015330294.1	0.921	0.853	17	0.941	0.853	1.000	1.000
mRNA17085	XM_015330298.1	0.920	0.852	17	0.941	0.852	1.000	1.000
mRNA17086	XM_015330297.1	0.885	0.853	17	0.882	0.853	1.000	1.000
mRNA17087	XM_015330299.1	0.885	0.852	17	0.882	0.852	1.000	1.000
mRNA17088	XM_015330295.1	0.921	0.854	17	0.941	0.854	1.000	1.000
mRNA17089	XM_015330231.1	1.000	1.000	2	1.000	1.000	1.000	1.000
mRNA17090	XM_015330241.1	0.895	1.000	9	0.889	1.000	1.000	0.240
mRNA17091	XM_015330239.1	0.830	0.961	10	0.800	0.961	1.000	0.240
mRNA17092	XM_015330240.1	0.962	1.000	10	1.000	1.000	1.000	0.240
mRNA17093	XM_015330238.1	0.841	0.961	11	0.818	0.961	1.000	0.240
mRNA17094	XM_015330248.1	0.894	0.830	11	0.909	0.830	1.000	1.000
mRNA17095	XM_015330247.1	0.839	0.826	11	0.818	0.826	1.000	1.000
mRNA17096	XM_015330245.1	0.714	0.447	11	0.818	0.447	0.775	1.000
mRNA17097	XM_015330243.1	0.730	0.465	11	0.818	0.465	1.000	1.000
mRNA17098	XM_015330242.1	0.797	0.489	12	0.917	0.489	1.000	1.000
mRNA17099	XM_015330246.1	0.954	0.891	12	1.000	0.891	1.000	0.740
mRNA17100	XM_015330232.1	0.211	0.197	14	0.143	0.197	0.890	0.430
mRNA17101	XM_015330234.1	0.168	0.197	14	0.071	0.197	0.890	0.430
mRNA17102	XM_015330237.1	0.247	0.203	15	0.200	0.203	0.890	0.430
mRNA17103	XM_015330235.1	0.205	0.198	15	0.133	0.198	0.890	0.430
mRNA17104	XM_015330236.1	0.213	0.203	14	0.143	0.203	0.890	0.430
mRNA17105	XM_015330233.1	0.203	0.197	15	0.133	0.197	0.845	0.430
mRNA17106	XM_015330209.1	0.887	0.961	27	0.852	0.961	0.760	1.000
mRNA17107	XM_015330211.1	0.933	0.981	26	0.923	0.981	0.705	1.000
mRNA17108	XM_015330210.1	0.929	0.969	26	0.923	0.969	0.695	1.000
mRNA17109	XM_015330213.1	0.605	0.767	2	0.500	0.767	0.495	1.000
mRNA17110	XM_015330212.1	0.940	0.842	1	1.000	0.842	0.745	1.000
mRNA17111	XM_015330219.1	0.914	0.887	24	0.958	0.887	0.450	1.000
mRNA17112	XM_015330218.1	0.872	0.822	32	0.875	0.822	1.000	1.000
mRNA17113	XM_015330214.1	0.874	0.822	33	0.879	0.822	1.000	1.000
mRNA17114	XM_015330215.1	0.909	0.877	33	0.909	0.877	1.000	1.000
mRNA17115	XM_015330216.1	0.867	0.877	33	0.879	0.877	0.535	1.000
mRNA17116	XM_015330220.1	0.838	0.917	5	0.800	0.917	1.000	0.650
mRNA17117	XM_015330221.1	0.974	1.000	2	1.000	1.000	0.490	1.000
mRNA17118	XM_015330227.1	0.849	0.976	5	0.800	0.976	0.520	1.000
mRNA17119	XM_015330229.1	1.000	1.000	5	1.000	1.000	1.000	1.000
mRNA17120	XM_015330228.1	0.879	1.000	5	0.800	1.000	0.975	1.000
mRNA17121	XM_015330225.1	0.995	0.984	5	1.000	0.984	1.000	1.000
mRNA17122	XM_015330226.1	0.836	0.954	4	0.750	0.954	1.000	1.000
mRNA17123	XM_015330223.1	0.736	0.788	9	0.667	0.788	1.000	1.000
mRNA17124	XM_015330222.1	0.803	0.789	9	0.778	0.789	1.000	1.000
mRNA17125	XM_015330224.1	0.940	0.800	8	1.000	0.800	1.000	1.000
mRNA17126	XM_015330300.1	0.851	1.000	5	0.800	1.000	0.410	1.000
mRNA17127	XM_015330304.1	0.770	1.000	6	0.667	1.000	0.410	1.000
mRNA17128	XM_015330301.1	0.736	0.886	6	0.667	0.886	0.410	1.000
mRNA17129	XM_015330305.1	0.677	0.880	7	0.571	0.880	0.410	1.000
mRNA17130	XM_015330302.1	0.699	0.760	6	0.667	0.760	0.410	1.000
mRNA17131	XM_015330306.1	0.639	0.751	7	0.571	0.751	0.410	1.000
mRNA17132	XM_015330307.1	0.679	1.000	4	0.500	1.000	0.580	1.000
mRNA17133	XM_015330309.1	0.927	0.975	15	0.933	0.975	0.485	1.000
mRNA17134	XM_015330308.1	0.967	0.975	15	1.000	0.975	0.485	1.000
mRNA17135	XM_015330320.1	0.095	0.000	2	0.000	0.000	1.000	0.890
mRNA17136	XM_015330206.1	0.054	0.000	1	0.000	0.000	0.085	1.000
mRNA17137	XM_015330317.1	0.711	0.946	9	0.556	0.946	0.875	1.000
mRNA17138	XM_015330318.1	0.677	0.944	10	0.500	0.944	0.875	1.000
mRNA17139	XM_015330319.1	0.774	0.998	8	0.625	0.998	1.000	1.000
mRNA17140	XM_015330207.1	0.000	0.000	4	0.000	0.000	0.000	0.000
mRNA17141	XM_015330208.1	0.000	0.000	2	0.000	0.000	0.000	0.000
mRNA17142	XM_015330334.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA17143	XM_015330329.1	0.405	0.239	5	0.400	0.239	1.000	0.860
mRNA17144	XM_015330330.1	0.366	0.243	6	0.333	0.243	1.000	0.860
mRNA17145	XM_015330331.1	0.265	0.149	5	0.200	0.149	1.000	1.000
mRNA17146	XM_015330332.1	0.894	0.647	1	1.000	0.647	1.000	1.000
mRNA17147	XM_015330335.1	1.000	1.000	3	1.000	1.000	1.000	1.000
mRNA17148	XM_015330339.1	0.904	0.679	3	1.000	0.679	1.000	1.000
mRNA17149	XM_015330337.1	0.868	0.793	22	0.955	0.793	0.150	1.000
mRNA17150	XM_015330338.1	0.887	0.998	19	0.947	0.998	0.150	0.240
mRNA17151	XM_015330336.1	0.846	0.629	13	1.000	0.629	0.150	1.000
mRNA17152	XM_015330340.1	0.064	0.000	2	0.000	0.000	0.715	0.560
mRNA17153	XM_015330341.1	1.000	1.000	4	1.000	1.000	1.000	1.000
mRNA17154	XM_015330344.1	0.917	0.935	16	0.938	0.935	0.475	1.000
mRNA17155	XM_015330343.1	0.933	0.942	16	0.938	0.942	0.765	1.000
mRNA17156	XM_015330346.1	0.744	0.716	7	0.714	0.716	1.000	1.000
mRNA17157	XM_015330345.1	0.829	0.717	7	0.857	0.717	1.000	1.000
mRNA17158	XM_015330347.1	0.851	1.000	5	0.800	1.000	1.000	0.410
mRNA17159	XM_015330348.1	0.965	1.000	2	1.000	1.000	0.680	0.620
mRNA17160	XM_015330323.1	0.022	0.000	1	0.000	0.000	0.000	0.430
mRNA17161	XM_015330353.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA17162	XM_015330352.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA17163	XM_015330351.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA17164	XM_015330349.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA17165	XM_015330356.1	0.419	0.174	2	0.500	0.174	0.325	1.000
mRNA17166	XM_015330354.1	0.714	0.712	3	0.667	0.712	1.000	1.000
mRNA17167	XM_015330355.1	0.987	1.000	1	1.000	1.000	0.750	1.000
mRNA17168	XM_015330357.1	0.938	1.000	4	1.000	1.000	0.270	0.500
mRNA17169	XM_015330358.1	0.604	0.600	7	0.571	0.600	0.960	0.660
mRNA17170	XM_015330359.1	0.943	1.000	5	1.000	1.000	0.360	0.500
mRNA17171	XM_015330364.1	0.066	0.000	7	0.000	0.000	0.310	1.000
mRNA17172	XM_015330362.1	0.939	0.903	19	0.947	0.903	1.000	1.000
mRNA17173	XM_015330361.1	0.964	0.879	19	1.000	0.879	1.000	1.000
mRNA17174	XM_015330360.1	0.917	0.836	18	0.944	0.836	1.000	1.000
mRNA17175	XM_015330383.1	0.817	0.789	5	0.800	0.789	1.000	1.000
mRNA17176	XM_015330385.1	0.695	0.784	5	0.600	0.784	1.000	1.000
mRNA17177	XM_015330388.1	0.887	0.955	18	0.833	0.955	1.000	1.000
mRNA17178	XM_015330387.1	0.780	0.932	18	0.667	0.932	1.000	1.000
mRNA17179	XM_015330386.1	0.822	0.933	19	0.737	0.933	1.000	1.000
mRNA17180	XM_015330390.1	0.844	0.535	1	1.000	0.535	1.000	0.660
mRNA17181	XM_015330324.1	0.000	0.000	1	0.000	0.000	0.000	0.000
mRNA17182	XM_015330392.1	0.936	0.954	1	1.000	0.954	0.000	1.000
mRNA17183	XM_015330368.1	0.991	1.000	4	1.000	1.000	1.000	0.820
mRNA17184	XM_015330367.1	0.708	0.527	4	0.750	0.527	1.000	1.000
mRNA17185	XM_015330366.1	0.397	0.000	4	0.500	0.000	0.940	1.000
mRNA17186	XM_015330365.1	0.472	0.000	3	0.667	0.000	0.440	1.000
mRNA17187	XM_015330369.1	0.853	0.975	15	0.800	0.975	1.000	0.600
mRNA17188	XM_015330376.1	0.719	0.865	10	0.600	0.865	1.000	1.000
mRNA17189	XM_015330377.1	0.763	0.877	9	0.667	0.877	1.000	1.000
mRNA17190	XM_015330378.1	0.834	0.889	9	0.778	0.889	1.000	1.000
mRNA17191	XM_015330374.1	0.672	0.828	11	0.545	0.828	1.000	0.920
mRNA17192	XM_015330373.1	0.660	0.840	11	0.545	0.840	1.000	0.620
mRNA17193	XM_015330380.1	0.656	0.662	3	0.667	0.662	0.945	0.200
mRNA17194	XM_015330379.1	0.930	1.000	3	1.000	1.000	0.410	0.200
mRNA17195	XM_015330372.1	0.887	0.908	7	0.857	0.908	1.000	1.000
mRNA17196	XM_015330371.1	0.909	0.918	9	0.889	0.918	1.000	1.000
mRNA17197	XM_015330370.1	0.976	0.920	9	1.000	0.920	1.000	1.000
mRNA17198	XM_015330381.1	0.932	0.939	1	1.000	0.939	0.000	1.000
mRNA17199	XM_015330382.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA17200	XM_015330325.1	0.821	0.937	10	0.900	0.937	0.000	0.000
mRNA17201	XM_015330391.1	0.042	0.000	3	0.000	0.000	0.230	0.610
mRNA17202	XM_015330327.1	0.398	0.433	11	0.364	0.433	0.000	1.000
mRNA17203	XM_015330328.1	0.920	0.997	4	1.000	0.997	0.335	0.080
mRNA17204	XM_015330455.1	0.758	0.765	14	0.714	0.765	1.000	1.000
mRNA17205	XM_015330452.1	0.724	0.746	15	0.667	0.746	1.000	1.000
mRNA17206	XM_015330453.1	0.722	0.739	15	0.667	0.739	1.000	1.000
mRNA17207	XM_015330454.1	0.727	0.757	15	0.667	0.757	1.000	1.000
mRNA17208	XM_015330451.1	0.807	0.891	15	0.733	0.891	1.000	1.000
mRNA17209	XM_015330456.1	0.798	0.825	12	0.750	0.825	1.000	1.000
mRNA17210	XM_015330457.1	0.834	0.811	11	0.818	0.811	1.000	1.000
mRNA17211	XM_015330458.1	0.778	0.918	8	0.750	0.918	0.055	1.000
mRNA17212	XM_015330459.1	0.943	0.968	7	1.000	0.968	0.055	1.000
mRNA17213	XM_015330461.1	0.848	0.743	8	0.875	0.743	1.000	1.000
mRNA17214	XM_015330398.1	0.697	0.658	6	0.667	0.658	1.000	1.000
mRNA17215	XM_015330397.1	0.900	1.000	6	0.833	1.000	1.000	1.000
mRNA17216	XM_015330402.1	0.663	0.305	6	0.833	0.305	0.435	1.000
mRNA17217	XM_015330400.1	0.641	0.375	7	0.714	0.375	1.000	1.000
mRNA17218	XM_015330399.1	0.710	0.368	6	0.833	0.368	1.000	1.000
mRNA17219	XM_015330403.1	0.981	1.000	10	1.000	1.000	0.625	1.000
mRNA17220	XM_015330404.1	0.208	0.361	2	0.000	0.361	0.990	1.000
mRNA17221	XM_015330409.1	0.790	0.621	10	0.900	0.621	0.275	1.000
mRNA17222	XM_015330410.1	0.833	0.913	9	0.778	0.913	1.000	0.850
mRNA17223	XM_015330405.1	0.823	0.611	10	0.900	0.611	1.000	1.000
mRNA17224	XM_015330406.1	0.824	0.613	10	0.900	0.613	1.000	1.000
mRNA17225	XM_015330408.1	0.892	0.641	10	1.000	0.641	1.000	1.000
mRNA17226	XM_015330407.1	0.804	0.603	10	0.900	0.603	0.655	1.000
mRNA17227	XM_015330411.1	0.950	0.874	5	1.000	0.874	0.760	1.000
mRNA17228	XM_015330412.1	0.747	0.906	3	0.667	0.906	0.505	1.000
mRNA17229	XM_015330413.1	0.747	0.906	3	0.667	0.906	0.515	1.000
mRNA17230	XM_015330416.1	0.660	0.689	3	0.667	0.689	1.000	0.070
mRNA17231	XM_015330417.1	0.945	0.818	2	1.000	0.818	1.000	1.000
mRNA17232	XM_015330415.1	0.999	1.000	4	1.000	1.000	1.000	0.990
mRNA17233	XM_015330418.1	1.000	1.000	3	1.000	1.000	1.000	1.000
mRNA17234	XM_015330419.1	0.141	0.136	2	0.000	0.136	1.000	1.000
mRNA17235	XM_015330424.1	0.477	0.565	11	0.455	0.565	0.230	0.470
mRNA17236	XM_015330426.1	0.511	0.589	10	0.500	0.589	0.225	0.470
mRNA17237	XM_015330427.1	0.435	0.535	10	0.400	0.535	0.215	0.470
mRNA17238	XM_015330428.1	0.468	0.559	9	0.444	0.559	0.210	0.470
mRNA17239	XM_015330420.1	0.857	0.924	11	0.818	0.924	0.775	1.000
mRNA17240	XM_015330421.1	0.802	0.924	11	0.727	0.924	0.775	1.000
mRNA17241	XM_015330422.1	0.912	0.927	11	0.909	0.927	0.775	1.000
mRNA17242	XM_015330423.1	0.911	0.924	11	0.909	0.924	0.775	1.000
mRNA17243	XM_015330429.1	1.000	1.000	2	1.000	1.000	1.000	1.000
mRNA17244	XM_015330431.1	0.653	0.000	0	1.000	0.000	0.395	0.660
mRNA17245	XM_015330432.1	0.994	1.000	1	1.000	1.000	0.885	1.000
mRNA17246	XM_015330430.1	0.845	0.815	6	0.833	0.815	1.000	1.000
mRNA17247	XM_015330436.1	0.683	0.536	4	0.750	0.536	1.000	0.440
mRNA17248	XM_015330435.1	0.722	0.667	4	0.750	0.667	1.000	0.440
mRNA17249	XM_015330434.1	0.944	0.907	4	1.000	0.907	1.000	0.440
mRNA17250	XM_015330439.1	0.930	0.987	2	1.000	0.987	0.500	0.170
mRNA17251	XM_015330437.1	0.340	0.840	1	0.000	0.840	0.755	1.000
mRNA17252	XM_015330438.1	0.341	0.874	1	0.000	0.874	0.580	1.000
mRNA17253	XM_015330440.1	0.238	0.726	1	0.000	0.726	0.400	0.000
mRNA17254	XM_015330498.1	0.259	0.000	7	0.286	0.000	0.745	1.000
mRNA17255	XM_015330495.1	0.844	0.935	11	0.818	0.935	0.455	1.000
mRNA17256	XM_015330496.1	0.929	0.765	5	1.000	0.765	1.000	1.000
mRNA17257	XM_015330480.1	0.988	1.000	5	1.000	1.000	1.000	0.770
mRNA17258	XM_015330483.1	0.937	1.000	4	1.000	1.000	0.230	0.510
mRNA17259	XM_015330482.1	0.951	0.918	12	1.000	0.918	1.000	0.520
mRNA17260	XM_015330486.1	0.554	0.515	8	0.500	0.515	1.000	1.000
mRNA17261	XM_015330485.1	0.602	0.530	7	0.571	0.530	1.000	1.000
mRNA17262	XM_015330487.1	0.742	0.808	6	0.667	0.808	1.000	1.000
mRNA17263	XM_015330488.1	0.785	0.950	6	0.667	0.950	1.000	1.000
mRNA17264	XM_015330484.1	0.986	0.973	15	1.000	0.973	0.890	1.000
mRNA17265	XM_015330462.1	0.963	0.878	1	1.000	0.878	1.000	1.000
mRNA17266	XM_015330463.1	0.113	0.045	4	0.000	0.045	1.000	1.000
mRNA17267	XM_015330464.1	0.650	0.000	0	1.000	0.000	1.000	0.000
mRNA17268	XM_015330465.1	0.976	0.941	4	1.000	0.941	0.870	1.000
mRNA17269	XM_015330467.1	0.809	0.965	4	0.750	0.965	0.380	1.000
mRNA17270	XM_015330466.1	0.798	0.825	4	0.750	0.825	1.000	1.000
mRNA17271	XM_015330494.1	0.925	0.749	4	1.000	0.749	1.000	1.000
mRNA17272	XM_015330492.1	0.937	0.788	5	1.000	0.788	1.000	1.000
mRNA17273	XM_015330493.1	0.978	0.925	5	1.000	0.925	1.000	1.000
mRNA17274	XM_015330491.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA17275	XM_015330490.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA17276	XM_015330479.1	0.931	0.963	13	0.923	0.963	1.000	0.760
mRNA17277	XM_015330468.1	0.830	0.872	15	0.800	0.872	1.000	0.760
mRNA17278	XM_015330474.1	0.830	0.872	15	0.800	0.872	1.000	0.760
mRNA17279	XM_015330475.1	0.830	0.875	15	0.800	0.875	1.000	0.760
mRNA17280	XM_015330476.1	0.830	0.875	15	0.800	0.875	1.000	0.760
mRNA17281	XM_015330472.1	0.807	0.858	16	0.750	0.858	1.000	1.000
mRNA17282	XM_015330473.1	0.783	0.868	16	0.750	0.868	1.000	0.460
mRNA17283	XM_015330469.1	0.806	0.854	16	0.750	0.854	1.000	1.000
mRNA17284	XM_015330478.1	0.777	0.868	14	0.714	0.868	1.000	0.760
mRNA17285	XM_015330477.1	0.799	0.858	14	0.786	0.858	0.655	0.760
mRNA17286	XM_015330442.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA17287	XM_015330443.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA17288	XM_015330444.1	0.838	0.920	10	0.800	0.920	0.980	0.660
mRNA17289	XM_015330450.1	0.679	0.596	3	0.667	0.596	1.000	1.000
mRNA17290	XM_015330447.1	0.088	0.000	13	0.000	0.000	1.000	0.760
mRNA17291	XM_015330446.1	0.088	0.000	13	0.000	0.000	1.000	0.760
mRNA17292	XM_015330449.1	0.062	0.000	10	0.000	0.000	0.475	0.760
mRNA17293	XM_015330448.1	0.088	0.000	11	0.000	0.000	1.000	0.760
mRNA17294	XM_015330394.1	0.600	0.000	0	1.000	0.000	0.000	0.000
mRNA17295	XM_015330395.1	0.600	0.000	0	1.000	0.000	0.000	0.000
mRNA17296	XM_015330396.1	0.600	0.000	0	1.000	0.000	0.000	0.000
mRNA17297	XM_015330505.1	0.823	0.856	9	0.778	0.856	1.000	1.000
mRNA17298	XM_015330503.1	0.843	0.877	10	0.800	0.877	1.000	1.000
mRNA17299	XM_015330504.1	0.890	0.855	9	0.889	0.855	1.000	1.000
mRNA17300	XM_015330511.1	0.836	0.855	5	0.800	0.855	1.000	1.000
mRNA17301	XM_015330512.1	0.975	1.000	2	1.000	1.000	1.000	0.510
mRNA17302	XM_015330509.1	0.977	0.925	3	1.000	0.925	1.000	1.000
mRNA17303	XM_015330514.1	0.387	0.456	4	0.250	0.456	1.000	1.000
mRNA17304	XM_015330513.1	0.367	0.490	5	0.200	0.490	1.000	1.000
mRNA17305	XM_015330506.1	0.854	0.514	3	1.000	0.514	1.000	1.000
